transaction_id,customer_id,timestamp,amount,transaction_type,country
TXN_100307,CUST_1021,2026-06-06 23:00:00,1029.69,CASH_DEPOSIT,US
TXN_100308,CUST_1034,2026-05-29 21:00:00,351.44,ATM_WITHDRAWAL,CA
TXN_100309,CUST_1048,2026-05-30 20:00:00,816.54,ATM_WITHDRAWAL,CA
TXN_100310,CUST_1036,2026-05-04 11:00:00,6601.1,WIRE_TRANSFER,US
TXN_100311,CUST_1048,2026-06-20 08:00:00,54.75,PAYMENT,US
TXN_100312,CUST_1099,2026-05-02 14:00:00,2372.24,WIRE_TRANSFER,US
TXN_100313,CUST_1057,2026-06-23 11:00:00,1473.13,ATM_WITHDRAWAL,US
TXN_100314,CUST_1014,2026-06-02 02:00:00,1897.25,WIRE_TRANSFER,MX
TXN_100315,CUST_1086,2026-06-11 11:00:00,5341.27,WIRE_TRANSFER,US
TXN_100316,CUST_1068,2026-06-07 12:00:00,436.0,CASH_DEPOSIT,MX
TXN_100317,CUST_1013,2026-06-25 06:00:00,1639.82,CASH_DEPOSIT,US
TXN_100318,CUST_1016,2026-06-28 01:00:00,1613.89,ATM_WITHDRAWAL,US
TXN_100319,CUST_1039,2026-05-12 23:00:00,5260.92,PAYMENT,US
TXN_100320,CUST_1010,2026-05-10 02:00:00,289.06,WIRE_TRANSFER,US
TXN_100321,CUST_1009,2026-05-12 08:00:00,905.21,CASH_DEPOSIT,US
TXN_100322,CUST_1075,2026-05-01 21:00:00,725.5,PAYMENT,US
TXN_100323,CUST_1046,2026-06-06 11:00:00,2293.45,CASH_DEPOSIT,CA
TXN_100324,CUST_1055,2026-05-28 14:00:00,1235.14,ATM_WITHDRAWAL,US
TXN_100325,CUST_1019,2026-06-19 13:00:00,206.82,WIRE_TRANSFER,US
TXN_100326,CUST_1025,2026-05-29 00:00:00,391.76,ATM_WITHDRAWAL,US
TXN_100327,CUST_1058,2026-05-05 00:00:00,1328.03,CASH_DEPOSIT,US
TXN_100328,CUST_1019,2026-06-22 17:00:00,1747.39,PAYMENT,US
TXN_100329,CUST_1088,2026-06-19 06:00:00,450.0,ATM_WITHDRAWAL,US
TXN_100330,CUST_1022,2026-06-13 05:00:00,211.57,PAYMENT,US
TXN_100331,CUST_1051,2026-05-16 17:00:00,1990.19,WIRE_TRANSFER,US
TXN_100332,CUST_1084,2026-05-01 22:00:00,264.7,PAYMENT,US
TXN_100333,CUST_1085,2026-06-16 01:00:00,2741.31,CASH_DEPOSIT,CY
TXN_100334,CUST_1073,2026-05-30 17:00:00,1452.9,WIRE_TRANSFER,MX
TXN_100335,CUST_1075,2026-05-27 07:00:00,1764.49,CASH_DEPOSIT,US
TXN_100336,CUST_1018,2026-05-31 15:00:00,760.98,WIRE_TRANSFER,US
TXN_100337,CUST_1089,2026-05-28 01:00:00,1403.13,WIRE_TRANSFER,US
TXN_100338,CUST_1032,2026-06-10 15:00:00,2297.55,CASH_DEPOSIT,US
TXN_100339,CUST_1074,2026-05-04 01:00:00,2183.47,CASH_DEPOSIT,MX
TXN_100340,CUST_1018,2026-05-06 01:00:00,3164.26,WIRE_TRANSFER,US
TXN_100341,CUST_1074,2026-05-01 23:00:00,1189.5,WIRE_TRANSFER,US
TXN_100342,CUST_1014,2026-05-01 11:00:00,766.7,WIRE_TRANSFER,US
TXN_100343,CUST_1059,2026-05-29 00:00:00,1193.45,CASH_DEPOSIT,US
TXN_100344,CUST_1089,2026-05-11 02:00:00,1664.89,PAYMENT,US
TXN_100345,CUST_1045,2026-05-09 02:00:00,2995.32,CASH_DEPOSIT,US
TXN_100346,CUST_1069,2026-05-28 20:00:00,636.11,CASH_DEPOSIT,US
TXN_100347,CUST_1097,2026-06-17 04:00:00,1154.08,ATM_WITHDRAWAL,US
TXN_100348,CUST_1047,2026-05-23 05:00:00,1909.43,WIRE_TRANSFER,CY
TXN_100349,CUST_1020,2026-05-23 10:00:00,3415.38,ATM_WITHDRAWAL,US
TXN_100350,CUST_1014,2026-05-25 03:00:00,727.23,ATM_WITHDRAWAL,US
TXN_100351,CUST_1012,2026-05-22 18:00:00,282.88,WIRE_TRANSFER,US
TXN_100352,CUST_1051,2026-06-15 14:00:00,1172.06,PAYMENT,US
TXN_100353,CUST_1035,2026-05-30 17:00:00,487.47,WIRE_TRANSFER,US
TXN_100354,CUST_1088,2026-05-30 10:00:00,1724.4,ATM_WITHDRAWAL,US
TXN_100355,CUST_1012,2026-05-31 06:00:00,179.55,ATM_WITHDRAWAL,US
TXN_100356,CUST_1041,2026-06-25 03:00:00,1001.15,PAYMENT,CA
TXN_100357,CUST_1000,2026-06-13 23:00:00,1514.21,CASH_DEPOSIT,CY
TXN_100358,CUST_1021,2026-06-23 20:00:00,1360.4,WIRE_TRANSFER,CA
TXN_100359,CUST_1014,2026-05-10 23:00:00,681.24,WIRE_TRANSFER,MX
TXN_100360,CUST_1023,2026-05-16 16:00:00,452.86,WIRE_TRANSFER,US
TXN_100361,CUST_1023,2026-05-19 03:00:00,1679.48,PAYMENT,CA
TXN_100362,CUST_1018,2026-06-05 09:00:00,837.33,CASH_DEPOSIT,US
TXN_100363,CUST_1048,2026-06-04 11:00:00,970.52,WIRE_TRANSFER,US
TXN_100364,CUST_1021,2026-06-17 04:00:00,402.53,ATM_WITHDRAWAL,US
TXN_100365,CUST_1010,2026-05-10 08:00:00,1509.57,WIRE_TRANSFER,US
TXN_100366,CUST_1024,2026-05-02 02:00:00,1791.88,ATM_WITHDRAWAL,US
TXN_100367,CUST_1038,2026-06-10 16:00:00,7119.08,ATM_WITHDRAWAL,US
TXN_100368,CUST_1018,2026-05-04 05:00:00,3549.13,WIRE_TRANSFER,CA
TXN_100369,CUST_1035,2026-06-09 04:00:00,1368.59,CASH_DEPOSIT,US
TXN_100370,CUST_1096,2026-06-28 05:00:00,1450.19,CASH_DEPOSIT,US
TXN_100371,CUST_1059,2026-05-02 04:00:00,409.3,PAYMENT,US
TXN_100372,CUST_1071,2026-06-19 02:00:00,403.66,WIRE_TRANSFER,US
TXN_100373,CUST_1085,2026-05-06 01:00:00,723.37,ATM_WITHDRAWAL,US
TXN_100374,CUST_1034,2026-06-03 22:00:00,618.73,WIRE_TRANSFER,US
TXN_100375,CUST_1057,2026-06-05 04:00:00,1521.62,CASH_DEPOSIT,CA
TXN_100376,CUST_1054,2026-05-16 09:00:00,834.06,WIRE_TRANSFER,CA
TXN_100377,CUST_1011,2026-05-17 15:00:00,5973.75,PAYMENT,US
TXN_100378,CUST_1029,2026-06-14 22:00:00,5494.02,PAYMENT,US
TXN_100379,CUST_1083,2026-06-09 23:00:00,428.89,PAYMENT,US
TXN_100380,CUST_1083,2026-05-06 21:00:00,2336.06,WIRE_TRANSFER,MX
TXN_100381,CUST_1015,2026-05-12 05:00:00,1860.33,PAYMENT,US
TXN_100382,CUST_1096,2026-05-23 17:00:00,679.75,CASH_DEPOSIT,US
TXN_100383,CUST_1090,2026-06-26 08:00:00,556.9,CASH_DEPOSIT,US
TXN_100384,CUST_1022,2026-05-26 03:00:00,1097.51,WIRE_TRANSFER,MX
TXN_100385,CUST_1042,2026-05-15 21:00:00,2870.0,PAYMENT,US
TXN_100386,CUST_1048,2026-06-11 05:00:00,1493.09,WIRE_TRANSFER,US
TXN_100387,CUST_1029,2026-05-14 05:00:00,2351.19,ATM_WITHDRAWAL,US
TXN_100388,CUST_1072,2026-05-15 20:00:00,295.88,ATM_WITHDRAWAL,US
TXN_100389,CUST_1081,2026-05-14 19:00:00,1546.53,WIRE_TRANSFER,CA
TXN_100390,CUST_1024,2026-06-23 00:00:00,1408.52,PAYMENT,US
TXN_100391,CUST_1079,2026-06-23 13:00:00,583.06,CASH_DEPOSIT,CY
TXN_100392,CUST_1005,2026-05-25 12:00:00,204.76,CASH_DEPOSIT,US
TXN_100393,CUST_1067,2026-05-25 14:00:00,135.02,PAYMENT,CA
TXN_100394,CUST_1095,2026-05-28 12:00:00,1068.26,ATM_WITHDRAWAL,US
TXN_100395,CUST_1059,2026-05-06 10:00:00,1394.04,WIRE_TRANSFER,US
TXN_100396,CUST_1030,2026-06-20 04:00:00,329.39,ATM_WITHDRAWAL,US
TXN_100397,CUST_1010,2026-06-19 23:00:00,6182.95,ATM_WITHDRAWAL,US
TXN_100398,CUST_1098,2026-05-21 08:00:00,552.05,PAYMENT,US
TXN_100399,CUST_1079,2026-05-16 00:00:00,1514.37,PAYMENT,US
TXN_100400,CUST_1051,2026-05-29 19:00:00,1133.12,PAYMENT,US
TXN_100401,CUST_1062,2026-06-06 19:00:00,906.17,ATM_WITHDRAWAL,US
TXN_100402,CUST_1006,2026-05-27 21:00:00,301.99,WIRE_TRANSFER,US
TXN_100403,CUST_1004,2026-06-24 01:00:00,994.77,WIRE_TRANSFER,US
TXN_100404,CUST_1078,2026-05-21 09:00:00,231.2,ATM_WITHDRAWAL,US
TXN_100405,CUST_1064,2026-05-13 20:00:00,424.03,WIRE_TRANSFER,KY
TXN_100406,CUST_1081,2026-06-06 12:00:00,1013.72,PAYMENT,US
TXN_100407,CUST_1059,2026-05-11 20:00:00,473.91,PAYMENT,US
TXN_100408,CUST_1067,2026-06-03 19:00:00,2015.44,PAYMENT,US
TXN_100409,CUST_1092,2026-06-21 05:00:00,2315.79,WIRE_TRANSFER,MX
TXN_100410,CUST_1063,2026-05-17 23:00:00,4302.62,CASH_DEPOSIT,CA
TXN_100411,CUST_1047,2026-05-29 00:00:00,4005.74,WIRE_TRANSFER,US
TXN_100412,CUST_1020,2026-05-28 10:00:00,1625.37,ATM_WITHDRAWAL,MX
TXN_100413,CUST_1071,2026-06-18 14:00:00,113.47,CASH_DEPOSIT,US
TXN_100414,CUST_1082,2026-05-05 11:00:00,888.52,CASH_DEPOSIT,US
TXN_100415,CUST_1071,2026-06-26 22:00:00,1623.97,ATM_WITHDRAWAL,CA
TXN_100416,CUST_1098,2026-05-24 16:00:00,1075.68,CASH_DEPOSIT,US
TXN_100417,CUST_1030,2026-06-15 03:00:00,5307.81,ATM_WITHDRAWAL,CY
TXN_100418,CUST_1027,2026-06-20 10:00:00,165.37,WIRE_TRANSFER,US
TXN_100419,CUST_1095,2026-05-08 09:00:00,139.35,WIRE_TRANSFER,US
TXN_100420,CUST_1080,2026-05-31 07:00:00,397.85,PAYMENT,KY
TXN_100421,CUST_1078,2026-06-19 02:00:00,452.39,CASH_DEPOSIT,US
TXN_100422,CUST_1040,2026-05-25 22:00:00,3402.37,WIRE_TRANSFER,US
TXN_100423,CUST_1035,2026-05-12 07:00:00,1391.51,WIRE_TRANSFER,US
TXN_100424,CUST_1094,2026-05-16 01:00:00,77.08,ATM_WITHDRAWAL,US
TXN_100425,CUST_1017,2026-06-24 08:00:00,717.39,CASH_DEPOSIT,US
TXN_100426,CUST_1088,2026-06-19 21:00:00,423.02,PAYMENT,US
TXN_100427,CUST_1031,2026-06-20 13:00:00,1566.89,CASH_DEPOSIT,US
TXN_100428,CUST_1031,2026-05-30 22:00:00,2821.22,ATM_WITHDRAWAL,MX
TXN_100429,CUST_1017,2026-05-21 12:00:00,935.78,WIRE_TRANSFER,CA
TXN_100430,CUST_1006,2026-05-23 11:00:00,302.98,PAYMENT,US
TXN_100431,CUST_1088,2026-05-22 12:00:00,181.34,WIRE_TRANSFER,US
TXN_100432,CUST_1051,2026-05-27 17:00:00,1015.3,ATM_WITHDRAWAL,US
TXN_100433,CUST_1043,2026-05-13 21:00:00,2139.37,ATM_WITHDRAWAL,CA
TXN_100434,CUST_1002,2026-06-23 18:00:00,1761.39,ATM_WITHDRAWAL,MX
TXN_100435,CUST_1024,2026-06-06 14:00:00,938.61,PAYMENT,US
TXN_100436,CUST_1000,2026-06-13 04:00:00,7217.25,ATM_WITHDRAWAL,US
TXN_100437,CUST_1095,2026-06-11 01:00:00,568.62,ATM_WITHDRAWAL,CA
TXN_100438,CUST_1045,2026-06-08 01:00:00,715.63,CASH_DEPOSIT,US
TXN_100439,CUST_1035,2026-05-22 09:00:00,2758.53,WIRE_TRANSFER,CA
TXN_100440,CUST_1077,2026-05-14 01:00:00,698.16,CASH_DEPOSIT,US
TXN_100441,CUST_1094,2026-06-24 05:00:00,1055.88,PAYMENT,US
TXN_100442,CUST_1003,2026-05-20 09:00:00,377.33,PAYMENT,US
TXN_100443,CUST_1084,2026-06-23 07:00:00,14.84,ATM_WITHDRAWAL,US
TXN_100444,CUST_1003,2026-06-29 12:00:00,782.07,PAYMENT,MX
TXN_100445,CUST_1092,2026-05-14 02:00:00,174.95,PAYMENT,US
TXN_100446,CUST_1003,2026-06-25 23:00:00,1382.07,WIRE_TRANSFER,US
TXN_100447,CUST_1059,2026-06-29 18:00:00,1527.93,CASH_DEPOSIT,US
TXN_100448,CUST_1023,2026-06-14 11:00:00,6033.51,WIRE_TRANSFER,US
TXN_100449,CUST_1099,2026-05-19 15:00:00,249.29,CASH_DEPOSIT,US
TXN_100450,CUST_1054,2026-06-02 17:00:00,383.87,ATM_WITHDRAWAL,US
TXN_100451,CUST_1046,2026-05-11 21:00:00,295.8,CASH_DEPOSIT,US
TXN_100452,CUST_1019,2026-06-17 14:00:00,1747.12,ATM_WITHDRAWAL,KY
TXN_100453,CUST_1074,2026-06-08 08:00:00,1339.26,WIRE_TRANSFER,US
TXN_100454,CUST_1060,2026-05-10 17:00:00,49.82,ATM_WITHDRAWAL,US
TXN_100455,CUST_1069,2026-05-17 12:00:00,4247.19,ATM_WITHDRAWAL,US
TXN_100456,CUST_1045,2026-05-26 18:00:00,2777.11,CASH_DEPOSIT,US
TXN_100457,CUST_1048,2026-05-21 09:00:00,999.48,PAYMENT,US
TXN_100458,CUST_1003,2026-06-08 06:00:00,3611.79,WIRE_TRANSFER,CA
TXN_100459,CUST_1099,2026-05-06 08:00:00,392.77,WIRE_TRANSFER,US
TXN_100460,CUST_1056,2026-05-31 19:00:00,968.16,PAYMENT,US
TXN_100461,CUST_1023,2026-06-13 09:00:00,65.44,WIRE_TRANSFER,US
TXN_100462,CUST_1054,2026-05-28 13:00:00,5533.43,PAYMENT,US
TXN_100463,CUST_1094,2026-06-11 12:00:00,111.4,WIRE_TRANSFER,US
TXN_100464,CUST_1055,2026-06-12 19:00:00,3563.69,WIRE_TRANSFER,US
TXN_100465,CUST_1067,2026-06-19 00:00:00,650.06,ATM_WITHDRAWAL,MX
TXN_100466,CUST_1081,2026-06-01 23:00:00,4971.33,ATM_WITHDRAWAL,US
TXN_100467,CUST_1070,2026-05-21 09:00:00,823.97,WIRE_TRANSFER,US
TXN_100468,CUST_1056,2026-06-06 20:00:00,244.92,WIRE_TRANSFER,CA
TXN_100469,CUST_1036,2026-05-24 16:00:00,563.77,ATM_WITHDRAWAL,CY
TXN_100470,CUST_1011,2026-06-26 08:00:00,255.98,CASH_DEPOSIT,US
TXN_100471,CUST_1070,2026-05-22 22:00:00,1121.59,CASH_DEPOSIT,US
TXN_100472,CUST_1097,2026-05-28 10:00:00,2363.16,CASH_DEPOSIT,US
TXN_100473,CUST_1097,2026-05-06 13:00:00,2825.18,WIRE_TRANSFER,US
TXN_100474,CUST_1004,2026-05-02 21:00:00,375.19,PAYMENT,US
TXN_100475,CUST_1015,2026-06-17 18:00:00,2085.15,CASH_DEPOSIT,US
TXN_100476,CUST_1039,2026-06-07 09:00:00,90.03,ATM_WITHDRAWAL,CA
TXN_100477,CUST_1063,2026-06-01 06:00:00,279.96,CASH_DEPOSIT,US
TXN_100478,CUST_1085,2026-05-15 23:00:00,3163.51,PAYMENT,MX
TXN_100479,CUST_1091,2026-05-14 08:00:00,6308.52,PAYMENT,CA
TXN_100480,CUST_1062,2026-05-02 23:00:00,641.62,WIRE_TRANSFER,US
TXN_100481,CUST_1041,2026-06-21 02:00:00,707.66,WIRE_TRANSFER,US
TXN_100482,CUST_1049,2026-06-12 18:00:00,5016.35,CASH_DEPOSIT,US
TXN_100483,CUST_1073,2026-05-08 23:00:00,2371.5,PAYMENT,US
TXN_100484,CUST_1084,2026-05-08 22:00:00,766.2,CASH_DEPOSIT,MX
TXN_100485,CUST_1081,2026-06-11 19:00:00,2374.45,WIRE_TRANSFER,US
TXN_100486,CUST_1002,2026-06-14 02:00:00,496.32,ATM_WITHDRAWAL,KY
TXN_100487,CUST_1032,2026-05-28 00:00:00,315.42,ATM_WITHDRAWAL,MX
TXN_100488,CUST_1047,2026-06-12 04:00:00,2413.64,PAYMENT,CY
TXN_100489,CUST_1018,2026-06-01 08:00:00,2029.06,PAYMENT,US
TXN_100490,CUST_1000,2026-06-14 22:00:00,1663.57,CASH_DEPOSIT,US
TXN_100491,CUST_1003,2026-05-28 05:00:00,846.59,WIRE_TRANSFER,US
TXN_100492,CUST_1026,2026-05-05 02:00:00,54.71,CASH_DEPOSIT,CA
TXN_100493,CUST_1025,2026-05-05 02:00:00,626.11,CASH_DEPOSIT,US
TXN_100494,CUST_1049,2026-05-06 18:00:00,576.08,PAYMENT,US
TXN_100495,CUST_1046,2026-06-13 11:00:00,674.28,CASH_DEPOSIT,US
TXN_100496,CUST_1002,2026-05-12 15:00:00,189.77,CASH_DEPOSIT,US
TXN_100497,CUST_1032,2026-05-21 02:00:00,3546.51,PAYMENT,CA
TXN_100498,CUST_1081,2026-06-27 10:00:00,867.74,CASH_DEPOSIT,US
TXN_100499,CUST_1016,2026-05-05 11:00:00,2794.33,ATM_WITHDRAWAL,US
TXN_100500,CUST_1032,2026-05-20 15:00:00,599.8,WIRE_TRANSFER,US
TXN_100501,CUST_1027,2026-06-16 06:00:00,2914.18,WIRE_TRANSFER,US
TXN_100502,CUST_1071,2026-06-24 22:00:00,1554.53,PAYMENT,US
TXN_100503,CUST_1024,2026-06-16 05:00:00,368.61,ATM_WITHDRAWAL,US
TXN_100504,CUST_1052,2026-06-15 19:00:00,3519.0,WIRE_TRANSFER,US
TXN_100505,CUST_1008,2026-06-04 12:00:00,462.24,ATM_WITHDRAWAL,MX
TXN_100506,CUST_1090,2026-05-23 01:00:00,725.85,PAYMENT,US
TXN_100507,CUST_1071,2026-06-04 18:00:00,2441.92,WIRE_TRANSFER,US
TXN_100508,CUST_1024,2026-06-09 23:00:00,3762.96,WIRE_TRANSFER,US
TXN_100509,CUST_1047,2026-06-26 18:00:00,3634.81,WIRE_TRANSFER,CA
TXN_100510,CUST_1072,2026-05-28 19:00:00,4947.59,CASH_DEPOSIT,CA
TXN_100511,CUST_1018,2026-06-16 19:00:00,379.7,WIRE_TRANSFER,US
TXN_100512,CUST_1035,2026-06-09 16:00:00,80.83,WIRE_TRANSFER,US
TXN_100513,CUST_1051,2026-05-25 13:00:00,125.71,ATM_WITHDRAWAL,US
TXN_100514,CUST_1077,2026-05-30 08:00:00,110.0,PAYMENT,MX
TXN_100515,CUST_1001,2026-06-10 13:00:00,3352.64,WIRE_TRANSFER,US
TXN_100516,CUST_1054,2026-05-16 16:00:00,62.93,PAYMENT,US
TXN_100517,CUST_1063,2026-06-15 17:00:00,1115.48,CASH_DEPOSIT,US
TXN_100518,CUST_1019,2026-06-06 02:00:00,193.14,PAYMENT,US
TXN_100519,CUST_1060,2026-05-09 03:00:00,2661.66,ATM_WITHDRAWAL,MX
TXN_100520,CUST_1064,2026-05-08 12:00:00,854.3,ATM_WITHDRAWAL,US
TXN_100521,CUST_1075,2026-06-15 14:00:00,1391.67,ATM_WITHDRAWAL,MX
TXN_100522,CUST_1092,2026-05-22 07:00:00,1506.69,CASH_DEPOSIT,US
TXN_100523,CUST_1028,2026-06-20 03:00:00,1087.28,ATM_WITHDRAWAL,US
TXN_100524,CUST_1021,2026-05-12 12:00:00,1594.3,ATM_WITHDRAWAL,CY
TXN_100525,CUST_1033,2026-05-27 22:00:00,1068.64,CASH_DEPOSIT,US
TXN_100526,CUST_1005,2026-05-22 17:00:00,70.87,CASH_DEPOSIT,US
TXN_100527,CUST_1026,2026-05-08 18:00:00,961.3,PAYMENT,US
TXN_100528,CUST_1098,2026-06-09 13:00:00,899.87,ATM_WITHDRAWAL,US
TXN_100529,CUST_1048,2026-05-13 05:00:00,21.54,CASH_DEPOSIT,US
TXN_100530,CUST_1042,2026-05-20 00:00:00,942.22,WIRE_TRANSFER,US
TXN_100531,CUST_1063,2026-06-11 10:00:00,4036.95,WIRE_TRANSFER,US
TXN_100532,CUST_1036,2026-06-18 08:00:00,191.28,CASH_DEPOSIT,US
TXN_100533,CUST_1038,2026-06-24 08:00:00,1030.48,ATM_WITHDRAWAL,CA
TXN_100534,CUST_1018,2026-05-11 12:00:00,491.82,ATM_WITHDRAWAL,US
TXN_100535,CUST_1018,2026-05-12 07:00:00,1677.29,PAYMENT,US
TXN_100536,CUST_1060,2026-06-17 00:00:00,1911.06,CASH_DEPOSIT,CY
TXN_100537,CUST_1068,2026-05-08 13:00:00,1906.5,ATM_WITHDRAWAL,CA
TXN_100538,CUST_1048,2026-06-16 19:00:00,454.97,WIRE_TRANSFER,US
TXN_100539,CUST_1032,2026-06-05 17:00:00,203.5,CASH_DEPOSIT,US
TXN_100540,CUST_1083,2026-06-18 00:00:00,135.37,PAYMENT,US
TXN_100541,CUST_1038,2026-05-02 08:00:00,683.94,WIRE_TRANSFER,US
TXN_100542,CUST_1009,2026-05-14 17:00:00,3677.73,ATM_WITHDRAWAL,US
TXN_100543,CUST_1027,2026-05-03 19:00:00,202.7,WIRE_TRANSFER,MX
TXN_100544,CUST_1037,2026-05-03 15:00:00,239.97,WIRE_TRANSFER,US
TXN_100545,CUST_1011,2026-06-04 10:00:00,142.25,CASH_DEPOSIT,US
TXN_100546,CUST_1084,2026-06-18 22:00:00,1594.59,PAYMENT,CA
TXN_100547,CUST_1053,2026-06-12 17:00:00,1686.54,PAYMENT,US
TXN_100548,CUST_1052,2026-06-07 11:00:00,737.35,WIRE_TRANSFER,US
TXN_100549,CUST_1043,2026-05-15 08:00:00,166.16,ATM_WITHDRAWAL,MX
TXN_100550,CUST_1031,2026-06-27 21:00:00,758.78,PAYMENT,US
TXN_100551,CUST_1033,2026-06-25 04:00:00,240.77,ATM_WITHDRAWAL,MX
TXN_100552,CUST_1064,2026-06-16 19:00:00,48.67,ATM_WITHDRAWAL,US
TXN_100553,CUST_1091,2026-06-04 10:00:00,121.62,ATM_WITHDRAWAL,US
TXN_100554,CUST_1048,2026-06-18 05:00:00,1406.27,PAYMENT,US
TXN_100555,CUST_1055,2026-05-12 05:00:00,176.83,CASH_DEPOSIT,US
TXN_100556,CUST_1049,2026-05-05 23:00:00,1066.18,PAYMENT,CY
TXN_100557,CUST_1003,2026-05-26 13:00:00,3908.2,WIRE_TRANSFER,US
TXN_100558,CUST_1050,2026-06-19 05:00:00,248.6,ATM_WITHDRAWAL,US
TXN_100559,CUST_1041,2026-06-06 04:00:00,714.53,WIRE_TRANSFER,US
TXN_100560,CUST_1005,2026-05-04 17:00:00,1192.44,PAYMENT,US
TXN_100561,CUST_1058,2026-06-16 19:00:00,740.45,CASH_DEPOSIT,US
TXN_100562,CUST_1067,2026-05-05 04:00:00,1220.18,CASH_DEPOSIT,US
TXN_100563,CUST_1085,2026-06-22 22:00:00,670.52,ATM_WITHDRAWAL,CA
TXN_100564,CUST_1050,2026-06-27 16:00:00,638.85,CASH_DEPOSIT,US
TXN_100565,CUST_1043,2026-05-11 06:00:00,649.9,PAYMENT,US
TXN_100566,CUST_1023,2026-06-04 12:00:00,2555.41,ATM_WITHDRAWAL,US
TXN_100567,CUST_1016,2026-06-04 17:00:00,601.39,PAYMENT,CA
TXN_100568,CUST_1018,2026-06-06 06:00:00,250.23,CASH_DEPOSIT,MX
TXN_100569,CUST_1035,2026-06-23 18:00:00,4997.56,ATM_WITHDRAWAL,MX
TXN_100570,CUST_1010,2026-06-23 12:00:00,3069.98,ATM_WITHDRAWAL,US
TXN_100571,CUST_1010,2026-06-08 04:00:00,1722.7,CASH_DEPOSIT,US
TXN_100572,CUST_1011,2026-05-06 16:00:00,941.73,ATM_WITHDRAWAL,KY
TXN_100573,CUST_1051,2026-06-01 05:00:00,550.27,ATM_WITHDRAWAL,US
TXN_100574,CUST_1074,2026-06-02 23:00:00,742.96,ATM_WITHDRAWAL,US
TXN_100575,CUST_1080,2026-06-20 20:00:00,923.15,WIRE_TRANSFER,US
TXN_100576,CUST_1046,2026-06-16 03:00:00,4696.96,ATM_WITHDRAWAL,US
TXN_100577,CUST_1072,2026-05-08 19:00:00,877.45,CASH_DEPOSIT,CA
TXN_100578,CUST_1095,2026-05-08 18:00:00,3234.34,ATM_WITHDRAWAL,US
TXN_100579,CUST_1012,2026-06-16 13:00:00,3923.31,CASH_DEPOSIT,US
TXN_100580,CUST_1095,2026-05-22 21:00:00,3094.15,ATM_WITHDRAWAL,US
TXN_100581,CUST_1063,2026-05-21 15:00:00,2457.81,PAYMENT,US
TXN_100582,CUST_1055,2026-05-30 14:00:00,9203.23,ATM_WITHDRAWAL,US
TXN_100583,CUST_1070,2026-05-30 06:00:00,2018.37,ATM_WITHDRAWAL,CA
TXN_100584,CUST_1000,2026-05-15 04:00:00,2110.15,CASH_DEPOSIT,CA
TXN_100585,CUST_1072,2026-05-01 03:00:00,1436.34,ATM_WITHDRAWAL,US
TXN_100586,CUST_1008,2026-06-03 13:00:00,795.22,WIRE_TRANSFER,US
TXN_100587,CUST_1074,2026-06-04 07:00:00,1509.87,ATM_WITHDRAWAL,US
TXN_100588,CUST_1095,2026-06-03 12:00:00,169.61,CASH_DEPOSIT,MX
TXN_100589,CUST_1065,2026-06-09 16:00:00,2778.45,ATM_WITHDRAWAL,US
TXN_100590,CUST_1059,2026-05-02 01:00:00,783.44,WIRE_TRANSFER,US
TXN_100591,CUST_1033,2026-06-08 02:00:00,529.06,PAYMENT,US
TXN_100592,CUST_1054,2026-05-27 21:00:00,1322.93,CASH_DEPOSIT,CA
TXN_100593,CUST_1016,2026-06-10 20:00:00,1397.59,CASH_DEPOSIT,US
TXN_100594,CUST_1056,2026-05-25 21:00:00,3302.74,ATM_WITHDRAWAL,US
TXN_100595,CUST_1061,2026-05-10 09:00:00,1480.38,PAYMENT,US
TXN_100596,CUST_1031,2026-06-19 13:00:00,1887.4,WIRE_TRANSFER,CA
TXN_100597,CUST_1023,2026-05-15 21:00:00,1111.48,WIRE_TRANSFER,US
TXN_100598,CUST_1086,2026-05-08 17:00:00,1039.84,PAYMENT,US
TXN_100599,CUST_1081,2026-06-25 01:00:00,93.8,ATM_WITHDRAWAL,CA
TXN_100600,CUST_1078,2026-06-26 16:00:00,2301.9,WIRE_TRANSFER,CA
TXN_100601,CUST_1085,2026-06-07 16:00:00,1322.96,ATM_WITHDRAWAL,US
TXN_100602,CUST_1005,2026-05-05 11:00:00,139.51,CASH_DEPOSIT,CY
TXN_100603,CUST_1064,2026-06-12 18:00:00,2784.51,CASH_DEPOSIT,US
TXN_100604,CUST_1099,2026-05-18 14:00:00,863.26,ATM_WITHDRAWAL,MX
TXN_100605,CUST_1055,2026-05-12 18:00:00,194.99,CASH_DEPOSIT,US
TXN_100606,CUST_1028,2026-06-02 23:00:00,16.56,ATM_WITHDRAWAL,US
TXN_100607,CUST_1020,2026-06-12 12:00:00,5084.19,CASH_DEPOSIT,CA
TXN_100608,CUST_1016,2026-05-04 14:00:00,540.84,CASH_DEPOSIT,US
TXN_100609,CUST_1082,2026-05-19 11:00:00,84.08,CASH_DEPOSIT,US
TXN_100610,CUST_1047,2026-06-08 08:00:00,927.9,ATM_WITHDRAWAL,US
TXN_100611,CUST_1077,2026-06-04 11:00:00,90.66,CASH_DEPOSIT,CA
TXN_100612,CUST_1081,2026-06-06 12:00:00,2859.16,PAYMENT,US
TXN_100613,CUST_1072,2026-06-07 10:00:00,3192.36,WIRE_TRANSFER,US
TXN_100614,CUST_1086,2026-06-14 12:00:00,763.13,WIRE_TRANSFER,CY
